id,name,genre,artists,album,popularity,duration_ms,explicit
70g49CrVdszVXL2K4PthrW,The Mystery - Post-Dubstep DJ Mix Edit,post-dubstep,Mike Lucid,Dubstep Hard Bass Top 100 Hits 2015 DJ Mix,0,190500,False
5pV76Lp7ALj8bD5KxHuMLK,Poor Boy Riddim - Post-Dubstep DJ Mix Edit,post-dubstep,Enzymes,Dubstep Legends DJ Mix 101 Hits 2016,0,350185,False
5lq6SWojdDUnnLILzyD2w1,Close Your Eyes - Post-Dubstep DJ Mix Edit,post-dubstep,Dodds,Dubstep Hard Bass Top 100 Hits 2015 DJ Mix,0,237828,False
6k8gvVFhV5hJyiRd1fWCK6,Step of Inertis - Post-Dubstep DJ Mix Edit,post-dubstep,Mind Portal,Dubstep Legends DJ Mix 101 Hits 2016,0,463879,False
13YcFnY8LqIjzKRq6aGUBm,Phototropic,post-dubstep,Chime,Phototropic,21,244000,False
6ya2JHvheKsL97vFE303OG,The Great Unknown - Rogue VHS Progressive House Remix,progressive-house,"Dr Chrispy, Rogue VHS",The Great Unknown (Rogue VHS Remix),17,324147,False
24cdQrBiDTDjV93Ks27E4P,Through The Darkness - Mixed,progressive-house,"LTN, Ghostbeat",Progressive House Essentials 2021,37,188841,False
0aBGViGCqcaMAKCCiWsUti,Progressive House One,progressive-house,Tessmann,Explain One House,1,315000,False
4yYWPJCRTexVA1a818vmIU,Utah - Mixed,progressive-house,RNX,Progressive House Essentials 2018,28,193547,False
6I3TdKmf0o87xs8jCzMFuz,Vivaldi Winter - Progressive House Remix,progressive-house,Chris Justin,Vivaldi Winter (Progressive House Remix),24,195703,False
0tsOeBFMKrx8SJbo5zawzk,Still Feel,progressive-house,Farius,Still Feel / Propulsion,28,223000,False
3Epj6gWkuARTDIb7E9yG3k,Synthesiser Physical,progressive-house,Progressive House Absolute Music,Midnight House Vibes,0,104071,False
6fr1oGWhDjazOV7gEAKZlh,Mezzanine,progressive-house,Gareth Emery,Mezzanine,29,270000,False
0GFltTzctdC1lvWY2zFte8,Viva Warmth,progressive-house,Progressive House Absolute Music,Midnight House Vibes,0,96078,False
7FUzB86KZ2vKpDk9wLTFXT,9910,progressive-house,Orjan Nilsen,9910,29,205425,False
68pAULlO2gGBsgL5L5z01E,Planet Co2,progressive-house,Progressive House Absolute Music,Midnight House Vibes,0,112065,False
38X4uoWeldyErKQUuk3bVi,Elevated - Mixed,progressive-house,Veeshy,Progressive House Essentials 2018,21,276482,False
7jQxIGVmyAdgpVs6EhlsMU,Steel Hangover,progressive-house,Progressive House Absolute Music,Midnight House Vibes,0,128052,False
4SaAKx4GsJoQRF4x0vUJdz,Guiding Light,progressive-house,Tom Fall,Guiding Light,28,169846,False
6dKBMPv4sxWTPXM2XyFJDi,Kinetic Hotel,progressive-house,Progressive House Absolute Music,Midnight House Vibes,0,104071,False
1Qspmjbb9Cj44JFUuyzGF3,Dark Magic,progressive-house,PROFF,Dark Magic,23,257704,False
0Lncze858sWfQssFruT52N,Something (Official Progressive House),progressive-house,Alejandro Hernandez,Something (Official Progressive House),0,211742,False
4Te83B6Q81ycwAQQfzbki4,Mosaic,progressive-house,Capa (Official),Mosaic,25,234116,False
0RUgNty9ntb9idWOxSynn5,Experience Hot,progressive-house,Progressive House Sessions,Detroit Afterparty,0,163866,False
1WNj9UB2vVR3qck9xsC8zf,Nightride,progressive-house,Matt Fax,Progressions,12,183250,False
2fhCvejL7HPHSfPvnNCAHN,Terrace Record,progressive-house,Progressive House Sessions,Detroit Afterparty,0,196231,False
43fafPTQEWPzNU8G8FJYn5,Sheeverz,progressive-house,Sunny Lax,Sheeverz / Alliance,17,238124,False
6Gg7qQKtZ8BoSOBicMqnSR,Warehouse Flying,progressive-house,Progressive House Sessions,Detroit Afterparty,0,182909,False
501WQr4MIMq275ara82msQ,Solar Plexus,progressive-house,Sunny Lax,Solar Plexus / Torus,20,230625,False
0bmvmXdHFagmo4ffg85kGp,Escape Grind,progressive-house,Progressive House Sessions,Detroit Afterparty,0,144822,False
323Uy1c7uQVygFR8YT9NMR,PROGRIIM,progressive-house,Shadient,PROGRIIM,14,195096,False
6rnyBkbWhuz3O2SLJRu0to,Cocktail Afterparty,progressive-house,Progressive House Sessions,Detroit Afterparty,0,167680,False
6BJMgK71YzrlniKsCH30Is,Night Sky,progressive-house,Sunny Lax,Night Sky,12,216093,False
7HQvFKyUbiTunEbZNKItV5,Tape Bassline,progressive-house,Progressive House Sessions,Detroit Afterparty,0,156238,False
3Ao5LHEQ2ThZptlS8ztsTD,Progression - Radio Edit,progressive-house,Domskyla,Progression,22,188124,False
6wHxNB6zvx7WmSVLniLEyR,Natural Connection,progressive-house,Progressive House Sessions,Detroit Afterparty,0,190537,False
1Brzbbu5llWD7OlVhFpX2c,Are You Dreaming,progressive-house,Jiminy Hop,Are You Dreaming / Verona,25,248852,False
4mFPw3ke3b0BvSi4MPBjoO,Ibiza Alpha,progressive-house,Progressive House Sessions,Detroit Afterparty,0,160026,False
7vdle9cmbP5dHrTzXPXPQh,Enceladus,progressive-house,Sunny Lax,Enceladus,18,212812,False
2bjnqfSpaOxKhnaANIqDNN,Sonic Disco,progressive-house,Progressive House Sessions,Detroit Afterparty,0,182883,False
7A3ayXgvarXfaVPsyQpYPE,Jam,progressive-house,Above & Beyond,Jam,15,244687,False
0txfNDwEBFFnlEs6OYtPEh,Power Detroit,progressive-house,Progressive House Sessions,Detroit Afterparty,0,167680,False
6WGQED6Q6MXDtiHOPZZjes,Fragments,progressive-house,Capa (Official),Fragments,14,207610,False
3ktWgfmK3Jz5W0pdxSX1EC,High Sampler,progressive-house,Progressive House Sessions,Detroit Afterparty,0,142889,False
0IoIENBBhBlNcSNCVfbew8,Ocean Tape,progressive-house,Progressive House Sessions,Detroit Afterparty,0,156238,False
0DCOd5dGP4aclwJCMLiV5A,Rosy,progressive-house,Purple Haze,Rosy,16,217968,False
4lRyDtwev4Tz1bcgm4hioS,Quirky Escape,progressive-house,Progressive House Sessions,Detroit Afterparty,0,152424,False
64WQwy6X8T9BbG0hOP1AJQ,From The Past,progressive-house,Andrew Bayer,From The Past,12,283125,False
7L6EhsfA1vSi6bBCFP8zYb,Anthem Cloudburst,progressive-house,Progressive House Sessions,Detroit Afterparty,0,137195,False
00ckQTGUMvv0ruBaSlQkNX,Projection,progressive-house,Above & Beyond,Projection,11,230624,False
65LG61m1dfmKborysg8bhM,Banging Passionate,progressive-house,Progressive House Sessions,Detroit Afterparty,0,160026,False
1dTk6GHB7RIbEX4gsVbyoz,Progressional Drift - Extended Mix,progressive-house,FlowSeq,Progressional Drift,5,312250,False
5KANR3BIyuRtoWybs47c83,Breakbeat Uplifting,progressive-house,Progressive House Sessions,Detroit Afterparty,0,148636,False
3wud0u8mAupGeotcXcuPKO,Greensight - Edit,progressive-house,Sunny Lax,Bad Bye EP,11,249609,False
0FD6tpo88qkJmdaAyvR1yU,"One Short Day - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),44,183853,False
5GL9ALxjPKpolgUxQnrAr1,I'm a Martian,show-tunes,Marvin the Martian,Merrie Melodies (Songs From The Looney Tunes Show: Season One),30,70061,False
3D4J0o9w44QKFrBrYrSVJY,What Comes Next?,show-tunes,Jonathan Groff,Hamilton (Original Broadway Cast Recording),57,99343,False
2oMCHQh9SuyzGPl4Qw6jwl,The World Will Know,show-tunes,"Jeremy Jordan, Newsies Original Broadway Cast",Newsies (Original Broadway Cast Recording),43,248765,False
0gMW8XpPFPjoApDii5Tj1u,Waving Through A Window,show-tunes,"Ben Platt, Original Broadway Cast of Dear Evan Hansen",Dear Evan Hansen (Original Broadway Cast Recording),55,236360,False
2fos7qVkEFxPREMUUOnm3l,Singing In the Shower,show-tunes,Veronica Jax,Workout Tunes,28,203490,False
3cGmUgp7hF5Eb8NyuEmtCA,Overture/And All That Jazz,show-tunes,"Catherine Zeta-Jones, Renée Zellweger, Taye Diggs",Chicago - Music From The Miramax Motion Picture,46,364360,False
184HGdGIscUiPbDuqbvHuN,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),53,353920,False
3EbijO6ypCV40Nn9HPrF9R,"Show You Love - From ""Beauty And The Beet"" Soundtrack",show-tunes,VeggieTales,Beauty And The Beet (Original Motion Picture Soundtrack),13,195013,False
6OG1S805gIrH5nAQbEOPY3,You'll Be Back,show-tunes,"Jonathan Groff, Original Broadway Cast of Hamilton",Hamilton (Original Broadway Cast Recording),64,208321,False
1tlfh7RSe2T39byWWM8J2L,"I'm Not That Girl (Reprise) - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,"Stephen Schwartz, Kristin Chenoweth, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),39,50173,False
3raXh0ZKJ5sW0Rldq2y2lj,Jeopardy Main Tv Show Theme,show-tunes,Toners,"Tunes Now: Themes, Vol. 2",20,31947,False
4dNuWYZhWK0QhLUjQLGRkE,Brooklyn's Here,show-tunes,"Newsies Original Broadway Cast, Tommy Bracco",Newsies (Original Broadway Cast Recording),39,113473,False
7HALdan8lALluglk1uW8Eq,Fart Fashion Show,show-tunes,Mr Farts,Fart Tunes,12,88081,False
0LgODbepSswNlLUK8EEH8v,Anything Goes,show-tunes,"Sutton Foster, Anything Goes New Broadway Company Orchestra",Anything Goes (New Broadway Cast Recording),39,348253,False
7goE6wDBvkZoeWrFm0EdCg,You Can't Stop The Beat,show-tunes,"Elijah Kelley, John Travolta, Queen Latifah, Nikki Blonsky, Zac Efron, Amanda Bynes, Motion Picture Cast of Hairspray",Hairspray (Soundtrack To The Motion Picture),53,324706,False
5tss1t3JPChGNjNa7jPoQe,Tv Show Theme from ''the Mentalist'',show-tunes,Toners,"Tunes Now: Hits, Vol. 10",12,68675,False
7BYVb8ueEqGvcnPJWXihSt,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,"Stephen Schwartz, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked,38,211573,False
0yPTvfkRZVkzuPVohGsWIZ,Magnum P.i. (Theme from ''magnum P.i.''),show-tunes,Toners,Tunes Now: Show Tunes,14,209737,False
0XoVXIggK81o9urLqFc161,Good Morning Baltimore,show-tunes,"Nikki Blonsky, Motion Picture Cast of Hairspray",Hairspray (Soundtrack To The Motion Picture),51,234093,False
6qkPk5xE1H94fFYfgRcDBt,A Musical,show-tunes,"Brad Oscar, Brian D'Arcy James, 'Something Rotten' Ensemble, Wayne Kirkpatrick, Karey Kirkpatrick",Something Rotten! (Original Broadway Cast Recording),37,467906,False
1DbFDSgAGaM4QXYmNO54Jm,Mork and Mindy Main Tv Show Theme,show-tunes,Toners,"Tunes Now: Themes, Vol. 2",11,74710,False
1s3o5GqisqVCKRiCG2gJSN,"Oh, The Thinks You Can Think - Original Broadway Cast Recording",show-tunes,"Lynn Ahrens, Stephen Flaherty, David Shiner",Seussical,32,231640,False
5XbYj1hE7I9LIWoGVBdYbF,Bonanza Main Tv Show Theme,show-tunes,Toners,"Tunes Now: Themes, Vol. 2",10,39601,False
1oTLAGqjOZpkQ41Wr8UqSy,Chitty Chitty Bang Bang: Chitty Chitty Bang Bang,show-tunes,"Richard M. Sherman, Robert B. Sherman, Michael Ball, Emma Williams, George Gillies, Carrie Fletcher, Robert Scott",Chitty Chitty Bang Bang (Original London Cast Recording),31,138240,False
1LtS82TmbO0SojcoJvOxE7,Bugler's Dream (Original Olympics Opening Ceremony Theme),show-tunes,Toners,Tunes Now: Show Tunes V2,11,41273,False
68vmsStm9GfHlvWSaAnieU,Meditative Shower Melodies,show-tunes,Tranquil Bath Tunes,Shower Serenity Symphony,10,124624,False
6Jike9RbNOGu0cAubXJ6PF,Suppertime,show-tunes,Soundtrack/Cast Album,Little Shop Of Horrors - New Broadway Cast,30,149346,False
5HzV57Cc4id8bLDAw6w3av,Some Like It Hot (From ''Some Like It Hot'') [Made Famous By Marilyn Monroe],show-tunes,Toners,Tunes Now: Show Tunes V2,10,79334,False
3SnXIPWciHwAS04oKdPC0l,Seasons of Love - From the Motion Picture RENT,show-tunes,Cast Of Rent,Seasons of Love (From the Motion Picture RENT),46,183546,False
1QeLYwJk0KrPHX1KPea4Oo,Somewhere That's Green,show-tunes,Soundtrack/Cast Album,Little Shop Of Horrors - New Broadway Cast,34,250506,False
39oo3E6ig9KU61yZ2XXAUe,Grilled Cheese (feat. Billy West),show-tunes,"Elmer Fudd, Billy West",Merrie Melodies (Songs From The Looney Tunes Show: Season One),19,77983,False
5HZCMnScUwekum55mcRdjK,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,"Stephen Schwartz, Idina Menzel, Stephen Oremus, Alex Lacamoire",Wicked (Original Broadway Cast Recording / Deluxe Edition),45,178760,False
1mGnIAxWGb2DBnlqwCqOuO,Prologue: Into The Woods,show-tunes,Original Broadway Cast of Into the Woods,Into the Woods (Original Broadway Cast Recording),31,718600,False
2BxXhqgYx9lEZdJipB2EqS,Show Me The Way - Live,show-tunes,Peter Frampton,Throwback Tunes: Classic Rock,14,278816,False
4iAfHjwc9oAIXEXwYba8dG,Welcome To The 60's,show-tunes,"Nikki Blonsky, John Travolta, Motion Picture Cast of Hairspray",Hairspray (Soundtrack To The Motion Picture),43,312933,False
1mOzw85duE3UegWXtoQB4s,The Show Must Go On - Original Film Version,show-tunes,"Jim Broadbent, Nicole Kidman, Anthony Weigh",Moulin Rouge 2,31,184186,False
0vatWsX7RSNbNQpQJWxRMn,Shower Serenity Symphony,show-tunes,Tranquil Bath Tunes,Shower Serenity Symphony,14,125995,False
0pB7Zi5EG1bKhGh01LSQ01,"Mama, I'm a Big Girl Now",show-tunes,"Marissa Jaret Winokur, Laura Bell Bundy, Kerry Butler, Hairspray Ensemble, Original Broadway Cast of Hairspray",Hairspray (Original Broadway Cast Recording),30,198333,False
2nsLIrGIYosAoS9EJ4vjVQ,Boardwalk Empire Theme (Straight Up & Down) [main Tv Show Theme],show-tunes,Toners,"Tunes Now: Themes, Vol. 2",15,94093,False
2evbZdRlvauZBEOEjNYHjx,Puttin' on the Ritz (Puttin' on the Ritz),show-tunes,Leo Reisman & His Orchestra,Show Tunes of the 1920's Vol. 2,14,168946,False
1AD6IcfzMTyQGrNsH37SMV,Something To Believe In,show-tunes,"Jeremy Jordan, Kara Lindsay",Newsies (Original Broadway Cast Recording),38,211704,False
4dEihUMskQVhxeVIvJjR5B,Singer Songwriter,singer-songwriter,Okkervil River,The Stand Ins,20,229666,False
4qd9143Nzjhf6fJPnE3X8r,Singer Songwriter (feat. EZ Kim),singer-songwriter,"CRUCiAL STAR, EZ Kim",Maze Garden,19,240072,False
3qH0m7wpuzGNbsMuM4EEcP,Morning Song,singer-songwriter,Jewel,Pieces Of You,32,215840,False
4DWSITIa6rcYGVvMZzhnv3,Sing the Singer/Songwriter Song,singer-songwriter,A Verbal Equinox,And the Ringmaster Is Pleased to Introduce...,22,102613,False
3Bw4udoqLBBDpEMJgMt9Um,Angel Standing By,singer-songwriter,Jewel,Lullaby,35,165986,False
5xutHXpoqLI3DjXI4f0pqi,Singer-songwriter,singer-songwriter,Fantastico Ensemble,Enjoyable Time in a Cafe,0,78143,False
3AzocTnHsK24icENzqKL7m,Whisper of the Echo (Gefühlvolle Singer-Songwriter Ballade),singer-songwriter,VibeVista,Whisper of the Echo (Gefühlvolle Singer-Songwriter Ballade),0,239999,False
3uuxgaAk5CgNXUkxpdb1YK,The Day We Fell in Love,singer-songwriter,"Nick Kingsley, James Grinder",Singer Songwriter 5,30,169377,False
6sPBFfag3sL83mHKhzUxKC,Strandserenade (Poetische Singer-Songwriter Ballade am Meer),singer-songwriter,VibeVista,Strandserenade (Poetische Singer-Songwriter Ballade am Meer),0,236439,False
04EK0WBY4tOkCo5sJTqjxU,Hope You Think of Me,singer-songwriter,Bleeding Fingers,Singer Songwriter 5,22,162340,False
3n1xV4Q4IjJgssHYqC5xJH,Bored,singer-songwriter,Billie Eilish,Pop & Indie Singer-Songwriter,25,180933,False
2JWSJruU0fLaNN3fqrLGwV,The Singer Addresses His Audience,singer-songwriter,The Decemberists,"What A Terrible World, What A Beautiful World",20,282986,False
7tTrTvxzNAXnnsWp0Actc6,Losing You,singer-songwriter,Bleeding Fingers,Singer Songwriter 5,21,164241,False
28zSrc22pN7CSv01aKVxvg,Singer-Songwriter,singer-songwriter,Aidan Knight,Small Reveal,10,174413,False
7B5HaMKkrDyuF3vEvBswqt,Wait,singer-songwriter,Sarah McLachlan,Fumbling Towards Ecstasy,29,249640,False
5YAPFqgUqfm2v0xcImzBcH,3 Minute Song,singer-songwriter,Josh Wilson,Christian Music's Best - Singer-Songwriters,13,179337,False
080wwPmviKIpHDjDifzlvs,I'm Sensitive,singer-songwriter,Jewel,Pieces Of You,29,176693,False
2Zig3M77yerwb0YFRdLHgV,Be Happy for Me,singer-songwriter,The Kinnardlys,Singer-Songwriter,10,208138,False
1UXHK1EVHQj1o4EF6Q4zmb,Song For My Father,singer-songwriter,Sarah McLachlan,Shine On,33,196933,False
6XwOAseItm364tMGDx7UuL,"I miss you, I’m sorry",singer-songwriter,Gracie Abrams,Pop & Indie Singer-Songwriter,14,167538,False
2FbvAi2JKjQ9ZqmDvSGSzq,Sound & Light,singer-songwriter,The Singer and the Songwriter,Sound & Light,16,203733,False
1mIvpZc5QwqKduFv3ecM2P,"가자, 밤으로",singer-songwriter,K.Y.C Singer-songwriter,"가자, 밤으로",9,257837,False
60X8hU3xal7nh9NSRAzRsM,Song in Stone,singer-songwriter,Iron & Wine,Beast Epic,30,201609,False
2muWU1VkeVPQdqz4e8uaXT,니가 나를 떠난 날,singer-songwriter,K.Y.C Singer-songwriter,"가자, 밤으로",8,234705,False
07ItvNMIe1xdbqy8xrbHV1,The Songwriter,singer-songwriter,Father John Misty,God's Favorite Customer,22,225840,False
5DwydO1c6XwTKCW8Y2r28V,Songwriter,singer-songwriter,Van Morrison,Days Like This,21,171333,False
2GVvI0L4ejlrUH7HHwYiBU,Gold,singer-songwriter,Tolan Shaw,Singer Songwriter: Indie Pop (Deluxe Version),46,185071,False
7mls0BUia2WSmSTA3ohDf7,I’m Sorry,singer-songwriter,"Nick Kingsley, James Grinder",Singer Songwriter 5,16,157943,False
0RRh8TchxnFLhz3oLCYXdu,Never Seen Nothing Like You,singer-songwriter,Nate Highfield,Singer-Songwriter 2,15,230249,False
4LWrnnStSFx4dsiVLsgPun,Out of the Blue,singer-songwriter,Stu Larsen,Songs I Wrote,36,216661,False
0LaQWKAaWuLWQmD3kwwvCr,It's All Good,singer-songwriter,Kyle Tredway,Singer-Songwriter 2,11,240047,False
6fcRYxHcr2E7nTmiNMHZDa,Your Mind,singer-songwriter,K.Y.C Singer-songwriter,"가자, 밤으로",5,270857,False
60JIZke8vp160M9H3AD1uV,Take A Drink,singer-songwriter,SingerGee$,Distant Dreams,22,77557,False
6bgTlI3zvwHQdpEngD2QuO,When It’s Good,singer-songwriter,Bleeding Fingers,Songwriter Pop,26,146389,False
4N9qlZyxlFudl25BjoL0Iy,Never Meant to Be,singer-songwriter,Tony Rice,Night Flyer: The Singer Songwriter Collection,21,247253,False
2Jd3NwcCsiafMMMgv26XGa,Songs That She Sang In The Shower - 2023 Remaster,singer-songwriter,Jason Isbell,Southeastern (10 Year Anniversary Edition),20,238560,False
0TwCxME0bZYncoqHHF9sSg,Comfortably Numb,singer-songwriter,Dar Williams,My Better Self,23,326173,False
7br6QldlHATrpNjsQ8zZeU,Won't Be the Same,singer-songwriter,Billy the Kid,Singer-Songwriter,9,206112,False
5R4fZZH6sfq0ctdU2oAjsw,The Work,singer-songwriter,The Singer and the Songwriter,The Work,17,269213,False
5i1ehnzaCkj0uxprlwKtIl,Barrooms to Bedrooms,singer-songwriter,David Wills,The Singer the Songwriter,14,152437,False
3OeFixYaFfs6KvKDlzP2LN,What's Simple Is True,singer-songwriter,Jewel,Spirit,23,215866,False
3DLjO9iFIznY2PcX8c5wjt,There's a Song on the Jukebox,singer-songwriter,David Wills,The Singer the Songwriter,13,183720,False
3iP7SpcISn7ShRFm7ehkTW,Break My Heart,singer-songwriter,"Nick Kingsley, James Grinder",Singer Songwriter 5,19,184224,False
6qQPzp3PVW9AjeR6n1y5aj,When I Pay You Back Someday,singer-songwriter,"Michael Feuerstack, Leif Vollebekk",Singer Songer,26,172731,False
21XTMHDnuRC2ZS8vPkpUI0,Surrounding Me,singer-songwriter,"The Songwriter Initiative, Colby Key",Surrounding Me,11,265549,False
3LNgBFTqXBHjl9j6Lv5PRK,I'm The Only One,singer-songwriter,Melissa Etheridge,20 #1’s: Singer-Songwriters,4,294013,False
5c4T0gvgzWRLLFrfjsF5Xu,Stronger Woman,singer-songwriter,Jewel,Greatest Hits,18,231373,False
0ptKXVvF6qrNAjm9HGG0Rw,Close To You,singer-songwriter,Michael Prins,De Beste Singer Songwriter van Nederland 2,43,290680,False
1KPELk77TgAWFlsZgZspkN,Singers,singer-songwriter,The Tallest Man On Earth,Dark Bird Is Home,17,187506,False
0Sc9gR17FPe35uRtVe1rD3,Bunga Terakhir,singer-songwriter,Bebi Romeo,The Singer-Songwriter,36,290053,False
4w3gQGLfOdygxcSV16b9Sv,Soundtracks & Come Backs,soundtracks,GoldFish,Goldfish Perceptions of Pacha,24,320360,False
6BE9BahR3PqQCZqeesvii3,Moon and Star,soundtracks,Wintergatan Soundtracks,Moon and Star,25,200142,False
448x6kMFMWSA7mxGalVcjx,SENSES,soundtracks,Nordic Soundtracks,With Peter Secher,21,173846,False
2WX2ibUiftiwGTFJd7TAxk,Soundtrack,soundtracks,The Strike,Soundtrack,38,228080,False
