id,name,genre,artists,album,popularity,duration_ms,explicit
6eUUyttxLWO7lYpAl7Hag7,"Nevermore Episode 42 ""Duet in Death"" (WEBTOON Original Soundtrack)",soundtracks,"Ele Soundtracks, Lucia La Rezza","Nevermore Episode 42 ""Duet in Death"" (WEBTOON Original Soundtrack)",25,109000,False
1WWHOomqa45vPjGp90ErwI,Soundtrack Song (Bonus Track),soundtracks,The Lumineers,III,27,121460,False
7pEKXeqrFniS75ozPMtRIu,TOP VIEW,soundtracks,Nordic Soundtracks,With Peter Secher,21,154736,False
3y5jSJYfpY2ZA7G6XPKiOs,Across The Ocean,soundtracks,Thomas Newman,Elemental (Original Motion Picture Soundtrack),34,216767,False
6hIp3AyGqNuyC3x69MKRKU,Soundtracks for War Zones and Games,soundtracks,C.O.M.F.O.R.T.A.B.L.E,Soundtracks For War Zones And Games,2,276000,False
0hiPJhnFoew9Qm8kOrtYoG,Helpless Child,soundtracks,Swans,Soundtracks For The Blind,26,947666,False
06bUU8Xl4yGPlxgvM6n82t,"Trip (Come travel with me, Mom? X Crush) (Original Soundtrack)",soundtracks,Crush,"Trip (Come travel with me, Mom? X Crush) (Original Soundtrack)",0,167133,False
1a4DEomxAKWhWRwyDYelKU,Melodic Scores,soundtracks,Cinematic Soundtracks Quartet,Film Score Serenades,21,72000,False
0ZgXT14joPowkmtYG7Lnc9,a soundtrack to my life,soundtracks,mage tears,bear's lullabies,28,114366,False
0w1utJPHGTWCW5vtShZ8Sf,Le rêve d'Amélie,soundtracks,Feu! Chatterton Soundtracks,La Grande Magie - La bande originale du film,20,70426,False
6T7pgjWIoshAGzs2kmMBx2,LAX,soundtracks,Michael Giacchino,LAX,32,218440,False
3iqdVRg9WRJsNknu1V5Irf,Soundtracks For The Deaf CRESCENDO,soundtracks,Dj Don Agge,"SONGS MADE ON THE FREE TRIAL VERSION OF FL STUDIO, Vol. 2",0,111386,False
3P3zm4F49Tke8dM8JmGQj1,"Soundtracks For The Deaf, Pt. 4",soundtracks,Dj Don Agge,"SONGS MADE ON THE FREE TRIAL VERSION OF FL STUDIO, Vol. 2",0,82057,False
1jLDIriH0BIpXkipF6PqQg,Forrest Gump: Main Title,soundtracks,"Alan Silvestri, Razumovsky Symphony Orchestra, Long Yu",Greatest Movie Classics,28,163000,False
5oVjEQgTmvAbATTKbcvd40,La mort d'Amélie,soundtracks,Feu! Chatterton Soundtracks,La Grande Magie - La bande originale du film,21,109733,False
1HN51naigNhqRAb3JK1S74,"Can You Let Me Know feat. Lupe Fiasco, Verbal & Sarah Green",soundtracks,DJ DECKSTREAM,Deckstream Soundtracks,20,234200,False
7Ee8Ma3osVMvAgS57x238o,Soundtrack 2 My Life - Album Version (Edited),soundtracks,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),22,235613,False
10PhrEBKrdTmBUht7omwGT,CAMON,soundtracks,SOUNDTRACKS,Новая музыка 2024,0,191650,False
0jnFc2Pi8zbkqZDn7qfFjf,Lost,soundtracks,"Dog Sleeping Soundtracks Deluxe, Dog Relaxation, Music for Calming Dogs",Eternal Serenity,5,162826,False
4MIqea3vBJ6XLV1sUaMaEG,Blood Section,soundtracks,Swans,Soundtracks For The Blind,13,159053,False
5xeCVJ9iQzES43LL4Wlh4k,Uncharted Horizons,soundtracks,"Alexander Johannes Uitz, Hollywood Symphonic Soundtracks",Uncharted Horizons,6,83562,False
1bHV7w6TUf0V9ttFQH01wd,Surrogate 2,soundtracks,Swans,Soundtracks For The Blind,14,111826,False
41oqEfmwlZQyMPdkE16sE8,Life Is Good feat. Mos Def,soundtracks,DJ DECKSTREAM,DECKSTREAM SOUNDTRACKS 2,17,254093,False
2gD2eA45Hq1JFl1Ntlh2lM,Live Through Me,soundtracks,Swans,Soundtracks For The Blind,17,151933,False
6TbUpVdkaH9CIIWQrjJ9mo,Piano Improvisation No. 9 (From Vol. 12 Soundtracks),soundtracks,Ary Reisin,Ary Reisin Vol. 15 Piano Improvisations - Selections,0,189417,False
4YpAPXknAgLrJSqJB4yDF0,Piano Improvisation No. 50 (From Vol. 12 Soundtracks),soundtracks,Ary Reisin,Ary Reisin Vol. 15 Piano Improvisations - Selections,0,199957,False
7GhWJ0dyxz9fWpsk4Hnp4f,Piano Improvisation No. 1 (From Vol. 12 Soundtracks),soundtracks,Ary Reisin,Ary Reisin Vol. 15 Piano Improvisations - Selections,0,138773,False
0kTLlztdpg1Rky0frEa5Rp,Once There Was a Hushpuppy,soundtracks,"Dan Romer, Benh Zeitlin",Beasts of the Southern Wild (Music from the Motion Picture),24,392370,False
47iRhvP7KH0PNKM2fALPuj,Piano Improvisation No. 93 (From Vol. 12 Soundtracks),soundtracks,Ary Reisin,Ary Reisin Vol. 15 Piano Improvisations - Selections,0,148586,False
1aEy99LdcTrakWBSH7Arxr,Soundtrack for Our Movie,soundtracks,Mae,Destination: Beautiful,16,193720,False
6rREKUKAJWZAqKzyByopro,"dälek Type Beat (Soundtracks For The Deaf, Pt. 5)",soundtracks,Dj Don Agge,"SONGS MADE ON THE FREE TRIAL VERSION OF FL STUDIO, Vol. 2",0,51146,False
6VGcni6zSkOht2lnHTz1t1,Secret Friends,soundtracks,Swans,Soundtracks For The Blind,11,188226,False
6OQfgMYcAv1UT7bokCRYqN,Surrogate Drone,soundtracks,Swans,Soundtracks For The Blind,10,130146,False
1ZfWFIyniS6GRhcrhOWFL4,Nature as a Gift,soundtracks,"Dog Sleeping Soundtracks Deluxe, Dog Relaxation, Music for Calming Dogs",Eternal Serenity,0,144143,False
5iOOVNo6RaQW21Vh84Vj2z,Silver Lining,soundtracks,"Dog Sleeping Soundtracks Deluxe, Dog Relaxation, Music for Calming Dogs",Eternal Serenity,0,65515,False
4jH4ImNhlqxgKrcyXPULme,Forrest Meets Forrest,soundtracks,Alan Silvestri,Forrest Gump - Original Motion Picture Score,23,100226,False
1nvc4cOczj77bxv231F0uU,Birds Singing in Peace,soundtracks,"Dog Sleeping Soundtracks Deluxe, Dog Relaxation, Music for Calming Dogs",Eternal Serenity,0,147121,False
0zmlGuEQwG2T6psBEJhOv9,Synth-Pop,synth-pop,Ibiza Chill Out Music Zone,"Ibiza Summer Mix 2022: Ibiza Chillout Classics, Chillhouse for Dance in Clubs, Mellow Style Beats",0,203389,False
11HTS5dw8m6QOZLh6AWijh,After Dark - Electro Synth Pop,synth-pop,"SynthMax, Harry Smiles",After Dark (Electro Synth Pop),22,182874,False
02gySWUFk5JT4gMguGAhdO,Ocean Drive,synth-pop,Miami Nights 1984,Turbulence,47,258461,False
3Nt0HbMUiuqIQ84tpc6RxY,Midnight Moving - 2000 and One's 1984 Electro Synth Pop Mix,synth-pop,Bart Skils,Midnight Moving,19,402026,False
580CcfTxe8eNCcXlTizmPr,1987,synth-pop,Lucy In Disguise,1987 EP,34,278909,False
4Wzd5oqsk4qh3xbotnK9Rx,Coast,synth-pop,Hotel Pools,Fall,43,142000,False
03JdP0OGz5oVopRUQj9fxa,My Synth Pop Hit Mix,synth-pop,Marcin Miller,Demo Casio Mt140 Prostki 1987,0,212208,False
6Vy3rIRe1ANhRLm6vL1nGB,Arcade Summer,synth-pop,FM-84,Atlas,39,239000,False
6COsFwxCkIpXBYw4iiVWH4,On the Run,synth-pop,Timecop1983,Night Drive,44,300836,False
4ff3SfxSxS2h81XaKA4asP,Retro Synth Pop BGM,synth-pop,"Synth Pop Music, Synth Pop BGM, Retro Synth Pop",Retro Synth Pop BGM,0,213960,False
6PC3StyXOrOiK6UjvI7vf5,Sky At Night,synth-pop,Lucy In Disguise,004,37,120058,False
1t2zkPReeghR1PABLn9i5W,Background Synth Pop,synth-pop,synthgazer,Miami Synth,0,97032,False
65LToDILJ8Edtg5joUSKaa,MN84 Theme,synth-pop,Miami Nights 1984,Turbulence,35,76800,False
5fKBziOOq5jXF5xVDoS1JK,80's Retro Synth Pop,synth-pop,synthgazer,Miami Synth,0,104386,False
5QYlmR9WamVNeOWBdKcOTu,New Tomorrow,synth-pop,Miami Nights 1984,Turbulence,28,310153,False
2vWX3nK8GTUl5VNSJY360P,Disco Synth Pop,synth-pop,synthgazer,Miami Synth,0,98205,False
3GrvlmYvl4yO05W2XfL3Ww,Echoes In Time,synth-pop,Lucy In Disguise,Echoes In Time,31,313326,False
6uFCIboxHP9VGwTJBmvAIr,Beats To Chill To,synth-pop,"Chill Synth Pop, Beats To Chill To, Retro Electro Music",Beats To Chill To,0,185291,False
5G1jWmWL8q1lqhjXeXvms9,Clutch,synth-pop,Miami Nights 1984,Turbulence,32,261120,False
4HImDTLmK5CQbF3rhci7zx,Saved By Zero,synth-pop,The Fixx,Synth Pop,38,220733,False
5boxsVqT2XsC2b1V2FUCsM,The Getaway,synth-pop,Miami Nights 1984,Turbulence,31,236000,False
3pDZtEixXQSUH6K7PJJHMX,Synth Pop Bop,synth-pop,Electrofab Music,Synth Pop Bop,14,71274,False
24hghyOlo1dTQ9sv2wufpk,Everything,synth-pop,FM-84,Atlas,33,260000,False
2p8sz5yB50pWNhTzFiBxxP,Synth Pop Commercial,synth-pop,MooreMusic4U,Synth Pop Commercial,14,46000,False
16aFWuLBGtejqFXGxjHBfT,Suddenly Last Summer - Remastered 2002,synth-pop,The Motels,Synth Pop,16,222000,False
46CjJuu0mQ6nRhdAeLNjeA,Tears,synth-pop,FM-84,Atlas,30,335000,False
3p7Kc8gOci2WcSHLjuUnfF,I Feel Alive,synth-pop,"Alkalein, Sashi Graham",Synth Pop,23,135961,False
5ugE6naTRxc9tLYxnVjWBj,Popcorn - Original,synth-pop,The Megabyte Orchestra,Synthesizer Gold (Original),34,149892,False
551ru5Q15z1jXzS5ZrycLd,Phase,synth-pop,Hotel Pools,Fall,28,237192,False
3ZDO24mnz9WeOj2KxYbiAF,The Promise,synth-pop,When In Rome,Synth Pop,14,220960,False
3aTgAoP6rSTkisBGq802zW,Synthpop,synth-pop,Synthwave Nation,Back to the 80s,9,68571,False
0bBqRn9Ei6n5aRoJBt3fq0,Night Patrol,synth-pop,Absinth3,OutRun EP,27,195012,False
5jMoESNhvNOTWdIdPVOEDg,Eyes Without A Face,synth-pop,Billy Idol,Synth Pop,20,299240,False
6UwUDiVsgU5XVLYYZRTZMr,Neon Sunrise,synth-pop,FM-84,Neon Sunrise,21,246000,False
5CVSWZqxN8TgCMVzFsj6G7,"Situation - 12"" Mix",synth-pop,Yazoo,Synth Pop Party,13,149986,False
5KKCfAwDcx0VHTrpkxPG5z,Nightdrive,synth-pop,FM-84,Los Angeles,23,208649,False
78qLGSCIZmrkcAtgkWzVKC,Kiss (feat. Tom Jones),synth-pop,"The Art Of Noise, Tom Jones",Synth Pop Party,13,211946,False
4orh3ept5D1Kt1tPV7Ngpq,Early Summer,synth-pop,Miami Nights 1984,Early Summer,24,194998,False
4rL6ujEWqx9XPQ9Op8jkOt,Lights Burn Out,synth-pop,Prinze George,Illiterate Synth Pop,18,275883,False
1i1kUwQRpvyeuSMVnVDwo1,The End,synth-pop,Miami Nights 1984,Turbulence,23,110163,False
3aRG0ktXmISKj6InRRlVEa,Amor en el Cielo,synth-pop,Beni Life,"Ritmo Fantasía: Balearic Spanish Synth-Pop, Boogie And House (1982-1992)",16,315306,False
0uGT3D84NJwKUzGXV9W0ay,Forever The Night,synth-pop,Spreader,Synth Pop,20,228725,False
4hP5zWnPrkXHa2b15ChY8X,New Horizons,synth-pop,Timecop1983,Reflections,27,250616,False
1tffGYBdkD6DDVYaInyTYa,"I Can Dream About You - From ""Streets Of Fire"" Soundtrack",synth-pop,Dan Hartman,Synth Pop,13,248000,False
7KvSuH86lIT2aTl9PBCAfd,6 Underground,trip-hop,Sneaker Pimps,Becoming X,50,228840,False
5rnmFW8J4Gm7IOXH9HOLUU,Trip Hop (feat. Engelwood),trip-hop,"AL-X The Great, Engelwood",Trip Hop (feat. Engelwood),31,110041,False
7G8xNxQAWiBPAVgBqEVI7o,I Came Running,trip-hop,Ancient Astronauts,We Are to Answer,42,239106,False
35CP20VvkZFor2WjSBRK7c,Trip-Hop,trip-hop,VPL,Robotic Luv,1,178042,False
4RWwsJrs43BG5oOHN7ePei,Trip Hoppin',trip-hop,Aerosmith,Just Push Play,23,267249,False
4f3hGEjA7BnujnDYz7gHZ6,Trigger Hippie,trip-hop,Morcheeba,Who Can You Trust? / Beats & B-Sides,37,332759,False
7edvicJOnJfOYnTmoaeFOs,Snake Eater - db trip-Hop,trip-hop,Donna Burke,METAL GEAR SOLID VOCAL TRACKS,21,206880,False
1b2G6vSI7JF3slSMirS4oz,Transmission 2,trip-hop,DJ Shadow,Endtroducing.....,38,89226,False
7uNJjm9dYE8o4xtrc8Sjqp,Dance and Angela (Trip-Hop Version),trip-hop,Jean-Phi Goncalves,Sharp Objects (Music from the HBO Limited Series),20,83750,False
4uGIU4tLY4HV5cWojohtNj,"Friends of the Garden, Pt. 1",trip-hop,noonday underground,Surface Noise (Bonus Track Version),39,68666,False
3uLx6AghYoD25kju227Xau,From the Sky,trip-hop,Ancient Astronauts,We Are to Answer,34,116813,False
7ImQNXa4dZHj8OlINLKEkD,Free Palestine - Trip Hop Mix,trip-hop,Buddha Chillout,Mantra Rain,0,120084,False
4fjfmgX9J1PKuYZEQDPIZD,Portal Spillage,trip-hop,Tipper,Forward Escape,29,180500,False
0eU9YVxkDXVDRVMJuS4JxO,Trip Hop,trip-hop,Mortal Prophets,Meine Liebe,0,233307,False
7hO26kUjdOdv8H7cDc4zdg,London,trip-hop,noonday underground,Self Assembly (Bonus Track Version),34,190573,False
325E0bfde2hosNVo4tSB1H,Dark Trip Hop Blues Guitar Backing Track - C Minor,trip-hop,Quist Backing Jam Tracks,"Into The Blues, Vol. 9 - 10 Blues Jam Tracks",1,566550,False
1iAfxVYyhaQVkOeS1taBTW,To Be Alienated,trip-hop,Beanfield,Beanfield,35,157800,False
2BTdDu2z700kJKMFwgCP0h,Cool Hand Bossa - VIP Room Trip-hop Mix,trip-hop,The Static Dive,Cool Hand Bossa (12-inch single),2,236611,False
386nyrRYmqrl9UVFgtTpdJ,Mariscos,trip-hop,Tipper,Insolito,27,202106,False
56pWdig13ddUxhlkRIZD4S,Без тебя мне не жить - Trip-Hop Mix,trip-hop,Андрей Фирн,Без тебя мне не жить,0,190000,False
3KGskj4WfjTQ59wbigZjCQ,Tunnel,trip-hop,The Dining Rooms,Tre,32,273005,False
5Uq74eAwabMB1fIb3d22c9,No Good Trying - Trip Hop Mix,trip-hop,Acid Barrett,No Good Trying,0,120084,False
06xBE14PIilwTgTVOnxb4x,Aloha,trip-hop,Tripp St.,Different Worlds,21,170666,False
42LY6qYxu3L6nJ7Dt72gNy,I hope that you think of me,trip-hop,"Pity Party (Girls Club), Lucys",Hard Times / Bad Trips,67,128000,False
7iw2fAOOSGxjG7ohucTha2,Intro,trip-hop,Dynamic Syncopation,Dynamism,30,93066,False
61paqDrRJe8h4c5ypysurz,trippin',trip-hop,thủy,i hope u see this,39,144000,False
3LcnUBNo375Fh9K986E4xK,Ninja's Principality,trip-hop,"Up, Bustle & Out",One Colour Just Reflects Another,29,152933,False
6xUfybyQH8kDy0f4tMKZnW,I Hope You're Doing Ok Too,trip-hop,Pity Party (Girls Club),Hard Times / Bad Trips,30,166346,False
0Zqh0B8ipU8PN0X0D3b1GV,Experiments In Ambient Soul,trip-hop,The Dining Rooms,Experiments In Ambient Soul,32,148741,False
7nUj32xhZAI8HCPHK1aSIT,Triptych Pt. 2,trip-hop,Blockhead,Music By Cavelight,22,184680,False
3JGw5tfM1lusod4uXL02Nf,Rock,trip-hop,Dynamic Syncopation,Dynamism,29,108200,False
4DDekJy7ESThsePYCKTxel,Praise God,trip-hop,"Kurtis Hoppie, Triple Thr33",Praise God,21,200636,False
4U1MtQ6zOOyKC6wRAU5Bz4,Hope,trip-hop,"Da' T.R.U.T.H., Thi'sl, FLAME, Trip Lee",Love Hope War,13,294120,False
3G7iY4kwQrMDioWkApuXYp,Till the End,trip-hop,A Forest Mighty Black,Mellowdramatic,30,204373,False
5vjPT4DWhxLRs7jfaW46Rp,Hope For Me Yet,trip-hop,Dierks Bentley,Long Trip Alone,14,175613,False
39v9Wlzd7m61mNXTvr3TnM,A Classic Intro,trip-hop,Kid Loco,Trip Hop Classics By Kid Loco,18,114360,False
15xCg0leGDHVIgimxZnxvL,Killing Me Softly,trip-hop,Nils Landgren,"Chill Out Experience (The Best Lounge, Downtempo, Deep House, Cool Tempo and Trip Hop Music Selection)",48,221546,False
18pedqpot9iF1Z7Ol3YHmc,Seashell,trip-hop,Skylab,#1,27,339626,False
2brlINhz1QoUTlI2buaMf2,Observer,trip-hop,Phillip*,Trip-Hop Mix,10,69398,False
0wHGguMOlZGSJ45cKdfpQk,Taste Strange,trip-hop,DJ Food,Refried Food,28,75040,False
1umsOa4lWQwHqFuPj0TeDH,My Hope,trip-hop,SeoDaHyun (tripleS),Knight Flower OST Part.4,18,213284,False
66FCdC14vn2zRKBfh7Yk37,Strange Taste,trip-hop,DJ Food,Refried Food,27,94466,False
3ltuMrMRRvdBKcmkPTFddF,World Music Bar,world-music,Beau Jingles,Beau Jingles 2,27,38105,False
2SE11vmjbi7j5QKJ885ib6,World A Music,world-music,iNi Kamoze,Ini Kamoze,51,345493,False
2EgWy96ieZjEQbRaTrvGbe,Exile,world-music,Joseph Tawadros,World Music,25,166786,False
2ZqK1xHlQBKLDb3pK5g43X,Bog Down In The Valley-O,world-music,World Music,Irish Drinking Songs,17,168533,False
0UVBCjKSuCYlVNlYBmziPi,Gardens of Seville,world-music,Global Village Players,Sounds of the World: A Musical Journey,31,70275,False
0o3ULQkMrBXiK9o9VQ8K26,Felucca,world-music,Joseph Tawadros,World Music,30,108373,False
4O4AmtYEYhOe1Vlpq46qhP,Ice Cream (Milkshake),world-music,Asian Pop Addicts,Asian Pop,16,201298,False
4hACoZiQ0cc9K8fuEQGXL2,Part of Your World - Music Box,world-music,The Tiny Boppers,My Favourite Lullaby Album,30,120285,False
0xB3bu2aYr3KJAhMC3sRKc,Snow Fall,world-music,Joseph Tawadros,World Music,24,89506,False
2zpLkW4Qb6mWm2cXErEe6T,Wild Rhythms,world-music,Mysterious World Music,African Dance: Traditional Drums Music,34,228200,False
6LJIjwAkkj4gs0zVV50fez,Hub World Music,world-music,My Singing Monsters,My Singing Monsters Playground (Official Game Soundtrack),23,150857,False
62S5rcYmrr9yRg3NJyfPTy,World Music for Kids,world-music,James Inner,World Music for Kids - Deep Sleep with Ethnic Music,4,263000,False
5P6N2MVdfJKy6DpAT6CHLs,Taka Toko,world-music,"Putumayo, El Retiro",Global Café by Putumayo,33,181421,False
7xyTwfEZREkNAajaaAAZRN,Aqua Vitae,world-music,Future World Music,Reign of Vengeance,43,155912,False
4e4ykfWTkcdwKmFr2fBfd5,Al Andalus,world-music,Joseph Tawadros,World Music,21,258786,False
1rV4lmkwXPVJl5styxffBR,Lost Treasures,world-music,Serenity Music Zone,"World of African Drumming (Ancient Egypt Atmosphere, New Age Sound of the Far Orient, Tribal African Drums, Relaxation Music Oasis)",26,282000,False
29WRY73H14cGitGaBqXXOi,Dreaming to Travel,world-music,"Putumayo, The Vela",Global Relaxation by Putumayo,21,208040,False
53o2MJgllsz2TkumCRCtTI,Dulce amor,world-music,"Jorge Anibal Mendoza, Teresa Gonzáles Feldmann, Pablo Carcamo",World Dance: Cuba,32,187842,False
6tXtvM9glF9DFlete3EwVY,Dream Chasers,world-music,Future World Music,Reign of Vengeance,35,195000,False
0pTUllEV9lUOSQ36qkZj7M,Solsort,world-music,"Putumayo, Lunau & Sund",Global Relaxation by Putumayo,20,217890,False
7AcdRQwcva3SdcDlUdPsKd,World Drums,world-music,Nimah Chantis,Shamanic Drums (Meditation & Sacred Dance),19,216461,False
6i3DuA3zdDOx8m2lVL7Djq,It's a Small World (Music Box),world-music,Relax α Wave,Deep Sleep Music - The Best of Disney: Relaxing Premium Music Box Covers,18,188028,False
0xGEceyQmD3gPP4vLNZly9,I Believe in You and Me - Live from The 16th Annual World Music Awards,world-music,Whitney Houston,Whitney Houston Live: Her Greatest Performances,19,225066,False
1aceNeq6jKUD3S49ZsQYUj,Global Groove,world-music,Sahara Sound,Worldbeat Odyssey,13,124200,False
2NZbORV6d78HWPipW1lzoP,A Hero Will Rise,world-music,Future World Music,A Hero Will Rise,33,232000,False
3cEkQ0eJVAGNEHpppeR7a8,Soft Mind,world-music,Salif Makeba,"Traditional African Music - Tribal Music, Drums & Percussion",26,350000,False
7N0Q6vgGPt0qdJxias6BVM,Temzi (Conscience),world-music,"Putumayo, Berbanya",Global Café by Putumayo,22,327130,False
7BvAXzNuHfA58WBFdGA1dA,Eternal Love,world-music,Future World Music,Behold,35,119882,False
6S5DcmoHWXOA48XJDdkyE9,Naquela Rede,world-music,"Putumayo, Lirah",Global Café by Putumayo,26,162446,False
0gXULe1WmcIJJAa5lvedfJ,La mer,world-music,World Musicians & Singers,France - Worldscapes Series,5,149124,False
0e0LG3Y3d3w0WDC0jwrdzw,Anthem of the World,world-music,Future World Music,A Hero Will Rise,32,115002,False
33oO1bd2xwATCFcGWamjYg,Dance Rhythms,world-music,Unspecified,Wolof Music of Senegal and the Gambia,10,136080,False
0xpfSXU2AYZSawN8evbhBC,Victory of Life,world-music,Future World Music,A Hero Will Rise,31,170000,False
4CcmG2iKXrtUcVsciVUflD,Tiers Monde,world-music,Francis Bebey,African Electronic Music 1975 - 1982,20,206053,False
5dK501xrlUUglyVO7JEpqt,Instr 21,world-music,World Music Cooperative,Sounds of Africa,2,132000,False
4dEzopSuO0YrBQ7A9fzcZu,Enjoy African Sun,world-music,Mysterious World Music,African Dance: Traditional Drums Music,26,228200,False
2cQ88ymIEZvhmzLNWvKDNj,Yarabi,world-music,Balla Tounkara,Putumayo Presents World Yoga,22,193120,False
40kkut0hnwuc11Axttv1Yc,Instr 14,world-music,World Music Cooperative,Sounds of Africa,2,67375,False
4oT68HgfN1r3BbLIxjlRLO,NO LE VOY A BAJAR,world-music,"Mc Car, WORLD MUSIC",NO LE VOY A BAJAR,18,214389,False
5X7XCxqnCPmRFJmMdpae2H,Cherokee Pow Wow Drums,world-music,Drums Of The World,"World Drums: African, Samba, Taiko, Chinese And Middle Eastern Music",21,98146,False
3O01jhl4GMBiBF7xc5xJ4h,World Music,world-music,Flute Relaxation,Native American Flutes Relaxation Vol. 1 – Chill Out Spirit for Spa & Wellness,2,346565,False
2KyGjQjeY1h8uZx5h40BKr,Passion of Victory,world-music,Future World Music,A Hero Will Rise,27,140000,False
6wyWHg3QwEbEloYVKjaHcp,West African Drum Music,world-music,Drums Of The World,"World Drums: African, Samba, Taiko, Chinese And Middle Eastern Music",16,103200,False
5LreLMlJjmfhlbJYQQLses,Kilimanjaro,world-music,World Music Atelier,Africa Essential of African Music,3,215771,False
4uveHSzaz8YEbTF9j6QlCI,Voyage to Atlantis,world-music,Future World Music,Reign of Vengeance,25,180001,False
4u15cjyziW2Ewn5Ek3082l,L'Oiseau,world-music,"Putumayo, Marianne Perrudin, Thomas Artaud",Global Relaxation by Putumayo,25,276776,False
56pHPaTeX2O9aVmTFYS8hV,The Daintree,world-music,Joseph Tawadros,World Music,12,69533,False
6Ldyc5TsR4kaUsuHKcB2AD,The Sorcerers Symphony,world-music,Future World Music,Behold,26,90001,False
3ry0f8ybk8upUBIk8unvmF,Fiore d'inverno,world-music,"Putumayo, Giacomo Lariccia",World Party 5 by Putumayo,25,141800,False
